Phylum,x,y
Proteobacteria,6.93527,-12.8086
Bacteroidetes,-30.8355,-82.4248
Bacteroidetes,-26.2927,-19.1915
Firmicutes,-50.1792,10.6189
Bacteroidetes,0.323938,10.4592
Firmicutes,-47.3278,68.2579
Firmicutes,-41.2108,-35.1129
Firmicutes,-44.6744,47.2437
Firmicutes,21.546,74.825
Bacteroidetes,-6.35216,26.4531
Firmicutes,-47.4983,-26.0086
Firmicutes,22.5409,52.8158
Firmicutes,-18.4306,39.915
Firmicutes,2.12077,-42.4738
Bacteroidetes,-16.5517,81.087
Firmicutes,38.0062,-19.7146
Bacteroidetes,15.512,29.2743
Bacteroidetes,23.6551,28.3873
Bacteroidetes,-13.3271,16.3813
Bacteroidetes,14.8692,49.2235
Firmicutes,-57.5432,-14.092
Firmicutes,-53.1977,59.7879
Firmicutes,20.5017,0.862882
Firmicutes,-56.2712,50.7261
Firmicutes,32.3536,74.53
Firmicutes,-31.4289,6.97492
Firmicutes,72.2269,-42.7956
Firmicutes,-45.076,46.384
Firmicutes,20.0374,12.873
Firmicutes,-30.8256,0.86943
Firmicutes,33.3055,-5.29499
Firmicutes,-28.9576,-2.69565
Firmicutes,17.2616,61.9751
Firmicutes,-34.6625,-53.3446
Firmicutes,3.56746,-57.8695
Firmicutes,-41.3812,-35.0932
Firmicutes,-33.6678,24.1374
Bacteroidetes,45.427,2.79154
Firmicutes,-31.3586,68.4125
Firmicutes,-32.7919,-5.70469
Bacteroidetes,-26.7623,-18.8278
Firmicutes,-20.182,63.8548
Firmicutes,38.0021,-5.61555
Firmicutes,-8.6574,65.8098
Firmicutes,37.6469,40.695
Firmicutes,-39.2004,-21.1327
Proteobacteria,74.855,-26.5881
Firmicutes,39.8781,78.5518
Firmicutes,54.3072,11.1278
Bacteroidetes,-33.8306,-25.398
Firmicutes,69.61,38.3927
Firmicutes,30.6858,-8.87681
Bacteroidetes,16.0344,29.0252
Bacteroidetes,54.1125,26.1509
Firmicutes,-0.249876,-12.1846
Firmicutes,27.7093,-38.9696
Firmicutes,-14.4684,-51.0379
Firmicutes,3.07224,-57.8945
Actinobacteria,74.3642,-16.1988
Firmicutes,63.4158,-25.323
Firmicutes,-55.5072,1.07729
Firmicutes,-27.9624,13.9139
Firmicutes,69.9772,3.67301
Firmicutes,11.3,24.4015
Firmicutes,29.1747,-2.48457
Firmicutes,70.2023,-2.79341
Firmicutes,27.805,-38.7347
Firmicutes,71.3583,19.5632
Bacteroidetes,10.893,4.23828
Firmicutes,-44.7243,30.3538
Firmicutes,54.0049,-39.9471
Firmicutes,-60.0681,-58.614
Firmicutes,-3.71124,-44.4008
Bacteroidetes,15.6334,52.5808
Bacteroidetes,16.8456,36.5533
Firmicutes,2.14171,-42.437
Firmicutes,-6.04022,60.7069
Bacteroidetes,14.6853,-1.91525
Firmicutes,-34.6608,24.3092
Firmicutes,14.4038,88.1987
Firmicutes,32.1001,-21.2269
Firmicutes,-13.7802,-37.1383
Proteobacteria,8.25809,-75.3023
Firmicutes,38.4411,-8.17178
Firmicutes,-55.1721,12.3964
Verrucomicrobia,63.194,7.87769
Firmicutes,-66.4312,-35.159
Proteobacteria,69.5378,10.9806
Firmicutes,-4.39167,48.7273
Firmicutes,6.89038,-39.8848
Bacteroidetes,-1.71513,17.3279
Euryarchaeota,35.1903,62.5271
Firmicutes,-49.8746,71.7802
Bacteroidetes,54.1952,26.0747
Firmicutes,43.1859,71.7402
Firmicutes,-15.5883,39.7638
Bacteroidetes,-18.2843,3.21444
Firmicutes,-24.6869,71.5937
Actinobacteria,10.6491,56.1494
Proteobacteria,6.9054,-12.8145
Firmicutes,20.4491,12.7232
Firmicutes,-41.6844,56.5765
Bacteroidetes,-13.0835,16.4912
Firmicutes,-3.65202,-34.3741
Bacteroidetes,54.3336,25.7768
Firmicutes,-55.8673,17.0197
Bacteroidetes,-26.6092,-19.0243
Firmicutes,-32.3894,-3.69761
Firmicutes,-55.4649,1.07183
Bacteroidetes,-91.6238,5.49043
Firmicutes,-2.2786,-93.2668
Firmicutes,-15.9756,11.4433
Firmicutes,-45.4774,-17.1496
Bacteroidetes,41.5568,-77.8002
Bacteroidetes,10.897,4.20718
Firmicutes,-41.4705,-34.9743
Firmicutes,41.7593,4.99477
Firmicutes,-27.7206,30.5251
Bacteroidetes,15.7542,29.1927
Firmicutes,80.4906,-40.3712
Firmicutes,27.854,-38.4129
Firmicutes,30.1993,-18.1614
Bacteroidetes,11.5724,-25.5041
Actinobacteria,9.51522,57.8412
Bacteroidetes,24.3234,27.8179
Bacteroidetes,13.4928,7.84551
Firmicutes,53.5923,-60.1564
Bacteroidetes,9.45639,3.08249
Bacteroidetes,11.5697,-25.661
Firmicutes,-34.6303,24.3614
Bacteroidetes,-34.1907,-24.6302
Bacteroidetes,10.9313,4.27494
Firmicutes,2.77178,-58.0784
Firmicutes,-57.5719,-14.1126
Firmicutes,21.9415,1.2137
Firmicutes,-55.3471,1.06328
Proteobacteria,5.40309,-13.6244
Firmicutes,69.7797,4.12647
Bacteroidetes,-26.5502,-19.1199
Firmicutes,-30.3092,-4.17821
Firmicutes,56.4915,-0.801058
Candidatus Melainabacteria,-5.89464,-58.9393
Bacteroidetes,-0.955095,17.0506
Verrucomicrobia,63.1758,7.90245
Euryarchaeota,34.7344,64.7727
Verrucomicrobia,62.1192,3.96116
Bacteroidetes,-34.5545,-24.2861
Firmicutes,-4.37998,-34.795
Firmicutes,45.4533,-9.40752
Bacteroidetes,19.0177,56.3463
Firmicutes,40.6032,78.5673
Actinobacteria,4.40399,59.4065
Bacteroidetes,-26.4521,-19.2166
Bacteroidetes,11.0206,4.11806
Firmicutes,-41.4216,-34.9506
Firmicutes,29.7607,58.5472
Proteobacteria,8.28834,-75.36
Bacteroidetes,15.487,26.0245
Bacteroidetes,16.8877,36.3885
Firmicutes,-34.0331,-52.0271
Bacteroidetes,13.4388,8.27746
Bacteroidetes,54.3039,25.9422
Firmicutes,-26.1848,-45.0579
Firmicutes,-28.7601,39.2035
Firmicutes,64.2326,-28.6264
Bacteroidetes,49.4957,8.62622
Firmicutes,-30.0394,4.29963
Bacteroidetes,40.4048,-77.2415
Proteobacteria,-76.4093,-25.3812
Firmicutes,-19.1534,-14.9582
Firmicutes,-54.3532,-28.9932
Firmicutes,11.6525,40.3983
Firmicutes,-36.1216,-4.61422
Firmicutes,17.49,62.2784
Firmicutes,-39.3358,-21.9712
Firmicutes,-18.1974,12.7869
Firmicutes,71.9621,-40.9741
Bacteroidetes,13.5588,8.06083
Firmicutes,-4.45342,15.2062
Firmicutes,27.9006,-38.8062
Firmicutes,57.0542,-12.2646
Firmicutes,70.3568,39.7396
Bacteroidetes,45.0973,3.1244
Firmicutes,-34.0156,-72.7211
Firmicutes,-18.5833,47.3254
Firmicutes,-41.3956,-34.9176
Firmicutes,-33.1878,-4.89169
Firmicutes,-14.0919,-6.03853
Proteobacteria,76.1433,-27.5305
Firmicutes,65.833,-44.6698
Firmicutes,43.751,-8.48979
Firmicutes,-31.2604,68.4433
Bacteroidetes,21.5481,23.3223
Firmicutes,9.40491,-17.917
Bacteroidetes,53.7135,26.3062
Firmicutes,13.8524,-47.7896
Bacteroidetes,-2.12068,17.3811
Firmicutes,-32.8372,-5.64631
Firmicutes,-54.2022,58.943
Bacteroidetes,-48.1228,-55.0853
Firmicutes,36.18,42.922
Bacteroidetes,10.8852,7.80836
Firmicutes,58.8851,-53.5137
Firmicutes,-1.8607,-42.4226
Firmicutes,-4.43435,48.7108
Bacteroidetes,15.7303,29.2048
Firmicutes,27.9223,-38.8306
Bacteroidetes,39.1847,-77.7139
Firmicutes,32.4601,-14.1628
Firmicutes,-2.40554,-6.73467
Firmicutes,-41.2311,-34.7806
Bacteroidetes,33.227,-81.0201
Firmicutes,-34.8911,-3.22362
Bacteroidetes,-17.4316,6.77247
Bacteroidetes,13.3226,8.00637
Bacteroidetes,13.9262,-1.81293
Proteobacteria,7.05881,-12.6929
Firmicutes,-66.7491,-35.2801
Bacteroidetes,11.5604,-25.4344
Proteobacteria,18.7869,-10.2502
Firmicutes,-18.0278,39.4318
Firmicutes,37.6375,-5.59391
Firmicutes,48.5411,-0.011307
Actinobacteria,9.52252,57.4651
Bacteroidetes,15.5521,26.1225
Bacteroidetes,-41.2778,23.2918
Bacteroidetes,15.5396,-23.0991
Firmicutes,57.7967,-6.74585
Firmicutes,-47.3016,-27.3242
Firmicutes,30.7045,-8.89816
Bacteroidetes,-7.40103,17.0252
Firmicutes,-0.292095,-65.0633
Bacteroidetes,-82.1405,-4.25291
Firmicutes,-8.63853,42.7547
Bacteroidetes,54.3325,25.7909
Firmicutes,42.4344,-48.7662
Bacteroidetes,15.0051,7.45915
Bacteroidetes,-25.9022,81.1467
Firmicutes,-30.7596,-4.18784
Bacteroidetes,-2.07229,17.3996
Firmicutes,-28.0734,29.985
Bacteroidetes,43.2992,-77.0257
Firmicutes,-38.382,-4.42268
Proteobacteria,28.7326,40.3477
Firmicutes,-54.0403,58.9252
Firmicutes,-20.5891,-10.6591
Proteobacteria,6.83027,-10.1684
Firmicutes,-45.4723,-17.1678
Firmicutes,-42.9505,47.3952
Firmicutes,-29.567,-7.61296
Bacteroidetes,-13.1644,14.2171
Firmicutes,10.9897,24.4832
Firmicutes,-4.24259,-34.8753
Firmicutes,27.8747,-38.9095
Firmicutes,6.94523,-39.9096
Firmicutes,-17.809,61.7123
Firmicutes,29.165,0.66952
Firmicutes,-1.9069,-6.76905
Firmicutes,-48.8251,68.7411
Firmicutes,-57.2285,-13.722
Firmicutes,-52.5304,57.458
Firmicutes,59.0014,-53.3354
Firmicutes,-46.2121,-47.6097
Bacteroidetes,-26.4818,-19.2351
Bacteroidetes,-2.61887,-28.2556
Firmicutes,70.2645,39.1312
Firmicutes,5.7792,-55.8693
Bacteroidetes,-17.5473,81.1024
Firmicutes,-41.2269,-34.7869
Firmicutes,0.903934,-17.2728
Firmicutes,11.016,-6.61309
Firmicutes,-3.91732,60.074
Firmicutes,78.1064,22.9718
Firmicutes,-32.8695,-1.71415
Firmicutes,-45.8357,-22.0627
Bacteroidetes,-8.234,21.5448
Firmicutes,-37.0563,-3.20727
Firmicutes,24.2711,-37.4102
Firmicutes,-4.55085,67.119
Firmicutes,33.1412,76.7614
Bacteroidetes,56.5418,23.1716
Proteobacteria,13.6491,68.827
Bacteroidetes,16.8604,36.5632
Bacteroidetes,54.3402,25.8263
Firmicutes,77.7575,4.14497
Bacteroidetes,10.9811,4.25292
Firmicutes,20.8558,-60.0718
Firmicutes,40.0497,-7.48532
Firmicutes,26.5943,-1.84311
Firmicutes,35.2569,22.1378
Firmicutes,54.1292,10.3385
Firmicutes,40.8471,-39.5879
Firmicutes,-57.0638,-14.9771
Bacteroidetes,-39.227,-10.4095
Bacteroidetes,-48.0959,-55.0899
Firmicutes,-60.895,-57.9664
Firmicutes,26.8828,82.08
Firmicutes,39.634,-6.15704
Bacteroidetes,-85.1453,-31.9765
Firmicutes,-38.8127,-34.3691
Firmicutes,33.3864,-48.9186
Bacteroidetes,45.4126,9.53504
Firmicutes,-58.4925,15.9498
Bacteroidetes,10.8372,7.77758
Proteobacteria,7.84593,-12.2502
Firmicutes,-30.1884,-8.08441
Firmicutes,-28.0974,39.507
Firmicutes,72.0235,-7.51198
Firmicutes,-9.77867,33.1622
Firmicutes,-3.71537,68.8563
Firmicutes,22.8761,-3.82881
Bacteroidetes,56.5743,23.1915
Firmicutes,-45.1979,28.3687
Firmicutes,-58.7238,15.7729
Firmicutes,-7.59679,-52.1905
Bacteroidetes,40.6897,-74.9192
Firmicutes,33.3189,-48.8199
Bacteroidetes,9.41765,6.76237
Firmicutes,-29.6918,-7.60096
Bacteroidetes,25.5339,29.1201
Firmicutes,-18.0546,39.5899
Firmicutes,-3.7198,68.8383
Firmicutes,-31.0999,-6.84934
Bacteroidetes,-40.4633,-6.70623
Bacteroidetes,-3.79838,20.6644
Firmicutes,55.408,-55.2652
Firmicutes,30.3392,-8.46052
Firmicutes,-52.8328,28.3206
Bacteroidetes,-30.5322,-25.7153
Bacteroidetes,-48.1117,-55.0831
Firmicutes,-30.3024,44.5951
Firmicutes,6.43893,-55.9991
Firmicutes,-33.0404,17.0878
Firmicutes,-49.8527,-64.4861
Proteobacteria,17.8525,-9.29364
Firmicutes,-38.8112,-34.3866
Firmicutes,21.9094,-24.2417
Proteobacteria,9.11786,-76.3048
Firmicutes,77.7575,3.82327
Firmicutes,25.255,21.2687
Bacteroidetes,17.6764,7.15034
Firmicutes,11.8516,-8.35761
Firmicutes,65.9172,-44.9948
Bacteroidetes,60.389,25.6412
Bacteroidetes,16.9144,7.41845
Firmicutes,-62.8337,-11.9598
Firmicutes,21.6266,-87.7386
Firmicutes,32.3447,-68.1739
Firmicutes,-18.257,-50.5065
Bacteroidetes,17.2536,29.8238
Firmicutes,14.6749,-75.9444
Proteobacteria,-72.5511,-29.2933
Firmicutes,35.1718,25.085
Proteobacteria,-14.2562,-11.3392
Firmicutes,-26.1846,-45.0579
Firmicutes,-38.8257,-34.4251
Firmicutes,-17.3236,40.0846
Actinobacteria,8.12585,61.3158
Firmicutes,-9.78486,33.1745
Firmicutes,-56.9953,-15.2621
Firmicutes,56.5341,-0.778298
Bacteroidetes,-30.5925,-25.6156
Bacteroidetes,9.45209,6.77243
Firmicutes,33.4817,-49.239
Verrucomicrobia,61.8472,8.67468
Firmicutes,-29.7789,-7.43526
Firmicutes,-18.5186,62.4335
Firmicutes,-32.4919,-49.0295
Firmicutes,71.9939,-7.49729
Firmicutes,-89.3777,-10.6482
Bacteroidetes,20.969,21.9309
Bacteroidetes,56.5977,23.2018
Bacteroidetes,-0.416978,63.2431
Firmicutes,-55.233,-3.80452
Firmicutes,0.421329,-63.1032
Firmicutes,55.4061,-55.2877
Firmicutes,23.0832,-3.70657
Bacteroidetes,-48.0754,-55.0818
Firmicutes,-5.39707,49.216
Firmicutes,22.0133,75.1963
Proteobacteria,-0.699795,-78.6934
Proteobacteria,31.5044,36.2463
Firmicutes,-53.6097,57.2791
Firmicutes,-32.7068,-49.0364
Bacteroidetes,-92.9133,6.88897
Bacteroidetes,2.27171,12.191
Proteobacteria,36.983,0.242809
Firmicutes,8.60992,-37.0939
Proteobacteria,-39.1096,-45.8417
Firmicutes,12.3082,-6.73185
Proteobacteria,0.380962,-76.4171
Firmicutes,-29.8178,-7.08286
Firmicutes,27.621,70.3706
Bacteroidetes,-30.6642,-25.6386
Firmicutes,36.9407,41.7176
Firmicutes,22.8776,-3.82514
Firmicutes,55.3406,-55.5825
Firmicutes,28.9086,-18.4423
Firmicutes,-50.3168,9.91151
Bacteroidetes,14.1,50.3948
Bacteroidetes,2.64745,7.03909
Firmicutes,-56.2349,51.2032
Bacteroidetes,0.0820061,64.5584
Firmicutes,-17.8126,61.7088
Firmicutes,33.0574,76.8806
Firmicutes,5.80858,-55.9363
Firmicutes,71.9541,46.73
Bacteroidetes,-48.465,-55.335
Proteobacteria,-0.155497,93.0723
Firmicutes,-38.8262,-34.4214
Firmicutes,-22.8712,71.4653
Firmicutes,37.6603,44.4818
Firmicutes,29.1358,23.3306
Firmicutes,80.2139,-40.0526
Firmicutes,-6.54161,-49.0271
Firmicutes,21.7761,-2.9698
Firmicutes,-40.9681,56.5445
Firmicutes,47.8359,55.7237
Firmicutes,-33.1678,17.0555
Firmicutes,33.5492,-5.55934
Firmicutes,-28.4879,36.6312
Bacteroidetes,36.3484,48.8917
Bacteroidetes,22.3208,-9.60048
Firmicutes,49.0349,0.599174
Bacteroidetes,-25.0093,-32.9252
Proteobacteria,-9.04761,-0.178378
Firmicutes,-64.1661,-12.8945
Proteobacteria,-38.2547,-44.1715
Actinobacteria,51.273,17.872
Firmicutes,20.8005,10.0204
Bacteroidetes,-65.9653,-53.6191
Firmicutes,41.8565,20.6486
Proteobacteria,13.9254,69.1213
Bacteroidetes,47.641,-25.0193
Bacteroidetes,4.46126,-34.2583
Bacteroidetes,18.2733,37.8649
Proteobacteria,-73.4979,-25.5443
Firmicutes,46.1919,56.7769
Bacteroidetes,-47.7139,-7.06732
Bacteroidetes,15.5214,-26.1025
Bacteroidetes,0.324556,-38.2002
Firmicutes,-15.5036,71.314
Bacteroidetes,15.9611,-43.2527
Firmicutes,-16.361,-49.4232
Firmicutes,-21.2571,-24.8382
Proteobacteria,3.44404,-13.722
Bacteroidetes,29.6141,-82.0319
Firmicutes,14.9405,-67.9384
Bacteroidetes,49.1558,33.7534
Bacteroidetes,0.0933651,-3.61948
Bacteroidetes,-31.9023,-19.3848
Bacteroidetes,-1.32165,18.198
Firmicutes,10.0166,20.0097
Firmicutes,42.0183,-3.05104
Firmicutes,12.7822,-12.7643
Firmicutes,-9.91086,-45.409
Firmicutes,-59.2041,21.2144
Bacteroidetes,3.49517,-35.9021
Actinobacteria,51.2988,17.9576
Firmicutes,-22.3627,-23.1794
Bacteroidetes,-31.8935,-19.4531
Firmicutes,-9.82542,-31.9033
Firmicutes,-25.2172,30.0675
Proteobacteria,69.5211,-24.0615
Firmicutes,0.547324,-65.3653
Proteobacteria,7.17768,-13.4202
Firmicutes,22.8798,-58.1528
Firmicutes,-21.3968,-26.0051
Firmicutes,-18.2253,-26.2434
Firmicutes,-21.2101,-59.211
Firmicutes,44.4385,40.1635
Bacteroidetes,-22.7515,-87.427
Firmicutes,4.87364,41.149
Bacteroidetes,2.71704,1.54681
Actinobacteria,5.15191,50.5347
Firmicutes,-9.0451,-57.176
Proteobacteria,10.9926,-11.6464
Proteobacteria,-38.2258,-45.3626
Firmicutes,37.0914,-42.9544
Firmicutes,-29.4957,24.1027
Firmicutes,10.7974,-8.56688
Firmicutes,-50.339,9.80733
Firmicutes,-65.0104,32.5962
Firmicutes,52.1933,-6.08117
Firmicutes,24.7456,17.0981
Actinobacteria,-13.1057,-83.7946
Actinobacteria,-7.89073,-78.9101
Firmicutes,36.8559,-41.5128
Bacteroidetes,47.2108,12.1938
Firmicutes,-25.0098,27.3487
Firmicutes,-21.2837,-25.0108
Bacteroidetes,-50.6609,-5.57427
Bacteroidetes,4.0432,-32.0291
Firmicutes,-16.8107,49.0402
Firmicutes,-27.6549,54.3322
Proteobacteria,69.6751,-25.0065
Firmicutes,-21.4624,-40.575
Actinobacteria,51.2999,17.9872
Firmicutes,-7.82495,-47.8269
Firmicutes,3.87965,70.0442
Firmicutes,-19.3211,10.7082
Firmicutes,10.7389,-67.4262
Bacteroidetes,16.7127,-24.8586
Bacteroidetes,17.1296,-42.3952
Firmicutes,-59.4232,-29.4911
Firmicutes,-34.0211,56.894
Bacteroidetes,-14.3961,4.41933
Firmicutes,-47.9324,-29.3644
Bacteroidetes,-76.3677,23.3702
Proteobacteria,-8.99925,-0.184494
Firmicutes,53.6545,-60.108
Firmicutes,-52.5001,-44.2359
Firmicutes,60.1622,-18.0394
Firmicutes,-30.7544,21.0488
Firmicutes,12.556,-20.6183
Proteobacteria,-29.5853,-43.4718
Firmicutes,24.7221,-58.7822
Firmicutes,-25.2335,11.1764
Firmicutes,-5.45135,-65.7487
Firmicutes,17.812,-53.9839
Bacteroidetes,-0.636308,-37.5614
Bacteroidetes,-34.2218,-27.3699
Firmicutes,25.4861,4.57748
Bacteroidetes,-13.5637,21.3204
Bacteroidetes,25.824,13.1256
Firmicutes,-18.7911,-31.8653
Firmicutes,0.436515,-65.0753
Bacteroidetes,-1.41383,26.9957
Bacteroidetes,-31.8601,-19.3172
Bacteroidetes,-0.549559,-37.6705
Bacteroidetes,48.7534,35.185
Firmicutes,-50.9732,-15.2143
Bacteroidetes,3.60734,-35.917
Bacteroidetes,-78.1456,20.6846
Firmicutes,0.432235,-65.4504
Bacteroidetes,38.2204,52.2405
Firmicutes,-17.086,68.5906
Firmicutes,14.0894,-65.9214
Firmicutes,15.051,-65.0814
Firmicutes,12.6124,44.2042
Firmicutes,33.5253,-5.41938
Firmicutes,-25.4064,10.4329
Bacteroidetes,-80.1157,24.0843
Firmicutes,38.5873,-10.7527
Bacteroidetes,4.11624,-31.5361
Bacteroidetes,-1.11986,17.6747
Firmicutes,9.94677,20.1526
Firmicutes,-4.83037,-66.1678
Firmicutes,53.7815,11.9922
Firmicutes,-70.9535,-18.1044
Bacteroidetes,2.99599,1.52867
Firmicutes,-39.5329,-19.246
Proteobacteria,-14.371,-11.3371
Firmicutes,-28.6888,25.3687
Firmicutes,-23.7884,30.3384
Firmicutes,-15.4004,55.9363
Bacteroidetes,-34.1154,-27.1378
Bacteroidetes,54.1105,51.2009
Proteobacteria,-29.5299,-43.4928
Bacteroidetes,-32.9451,-19.3598
Firmicutes,-15.3067,70.2601
Tenericutes,0.293959,-12.7667
Firmicutes,-41.9104,-17.4656
Firmicutes,-57.3041,20.6024
Firmicutes,53.0434,2.5949
Firmicutes,11.2265,-53.8815
Firmicutes,-64.5673,30.6067
Bacteroidetes,15.9987,-25.1903
Firmicutes,-54.0916,27.7511
Proteobacteria,13.8707,71.3449
Firmicutes,35.8786,-42.1539
Firmicutes,-29.0271,39.2422
Proteobacteria,75.7818,-27.5322
Firmicutes,34.967,-38.9715
Proteobacteria,-9.1587,-0.136646
Firmicutes,-26.5024,51.2209
Firmicutes,21.1566,-60.4275
Bacteroidetes,-72.4944,-10.0906
Firmicutes,18.7694,-72.1328
Firmicutes,-20.1331,-29.1501
Firmicutes,9.73607,20.1768
Firmicutes,-5.02663,-66.7447
Bacteroidetes,26.5508,34.3296
Firmicutes,-19.143,28.2608
Firmicutes,-10.0001,-48.6354
Actinobacteria,-7.96666,-79.0378
Bacteroidetes,57.2643,42.7782
Firmicutes,-52.7207,-44.7088
Firmicutes,-39.493,-19.2526
Firmicutes,24.5743,6.14591
Firmicutes,-7.13982,-13.1669
Firmicutes,-18.4485,53.8455
Firmicutes,-14.9315,55.784
Firmicutes,44.787,40.4932
Firmicutes,6.72962,40.1399
Bacteroidetes,47.498,-25.454
Firmicutes,-9.95468,-31.7398
Firmicutes,-52.8582,23.9993
Firmicutes,38.4366,-11.5602
Bacteroidetes,18.678,37.4997
Firmicutes,42.0962,21.4989
Firmicutes,-63.327,0.396893
Firmicutes,64.9777,-20.6624
Firmicutes,-14.5031,70.6125
Firmicutes,1.45931,69.8154
Firmicutes,-25.0855,11.5967
Proteobacteria,6.6853,-12.617
Firmicutes,-78.1629,-16.1134
Bacteroidetes,2.68582,1.55758
Firmicutes,70.1784,-5.36425
Bacteroidetes,33.0352,-80.9781
Firmicutes,-9.97105,-48.7213
Proteobacteria,-72.9752,-25.9903
Bacteroidetes,37.5581,55.273
Actinobacteria,4.86909,50.279
Bacteroidetes,-30.4174,-19.9074
Firmicutes,13.1856,-38.0129
Firmicutes,11.8264,-20.4104
Firmicutes,44.2608,45.7279
Bacteroidetes,45.1807,33.3094
Firmicutes,0.218075,-94.1498
Firmicutes,-64.6622,15.4178
Firmicutes,-90.3934,-4.46602
Bacteroidetes,3.42513,-36.2867
Firmicutes,-16.5776,-30.3968
Firmicutes,-39.4063,-1.47148
Bacteroidetes,24.8472,33.6026
Firmicutes,-22.2621,-24.6399
Bacteroidetes,-32.4288,-18.1877
Firmicutes,30.9618,4.97441
Proteobacteria,0.577514,93.5596
Firmicutes,-28.9077,39.2597
Firmicutes,-16.348,-49.4647
Bacteroidetes,89.1663,13.1413
Firmicutes,18.5144,-71.9897
Bacteroidetes,57.251,42.7925
Bacteroidetes,47.6114,-25.0234
Firmicutes,-51.1559,-15.2892
Firmicutes,-20.4711,-29.3113
Bacteroidetes,3.49693,-36.0475
Proteobacteria,-73.6578,-24.1203
Firmicutes,44.1657,45.2524
Firmicutes,5.81902,-63.6236
Bacteroidetes,91.7769,-10.5394
Bacteroidetes,-71.7005,-7.72883
Bacteroidetes,-47.5995,-9.70705
Bacteroidetes,48.2792,11.3284
Bacteroidetes,-31.8864,-19.4179
Bacteroidetes,48.7901,35.08
Proteobacteria,75.9454,-27.7475
Firmicutes,41.7283,15.5456
Firmicutes,15.0677,-65.121
Bacteroidetes,18.1212,28.6456
Firmicutes,46.477,57.1476
Proteobacteria,30.5191,40.6212
Proteobacteria,-75.3589,-24.954
Firmicutes,38.5339,-11.5197
Firmicutes,-18.418,-31.2135
Firmicutes,33.2479,-57.1422
Bacteroidetes,2.55957,1.42186
Bacteroidetes,2.6146,-36.547
Firmicutes,21.0311,-53.4428
Bacteroidetes,44.6032,33.4014
Firmicutes,8.55067,-61.6583
Bacteroidetes,-6.71931,10.6857
Firmicutes,-22.3529,36.596
Bacteroidetes,49.3945,-24.6226
Bacteroidetes,-0.485382,17.4183
Firmicutes,-21.2158,-25.2461
Firmicutes,-7.81602,-47.7221
Firmicutes,40.6286,39.0876
Bacteroidetes,-32.6233,-19.2278
Bacteroidetes,-0.106698,-37.1583
Firmicutes,30.7303,-29.9003
Firmicutes,28.0953,3.79305
Bacteroidetes,32.4066,49.0604
Bacteroidetes,3.53421,-35.9325
Proteobacteria,-39.4465,-46.7514
Firmicutes,-39.7528,2.89658
Firmicutes,-57.502,-59.0582
Bacteroidetes,29.9734,53.029
Firmicutes,-45.0002,72.7502
Firmicutes,67.0718,18.0388
Actinobacteria,-10.6189,-83.7379
Bacteroidetes,-6.37424,26.5696
Firmicutes,52.4069,-48.5463
Bacteroidetes,38.8365,13.1001
Firmicutes,69.5964,55.2121
Firmicutes,-20.3709,-28.7239
Verrucomicrobia,-76.6575,5.08459
Firmicutes,85.8746,-5.2113
Firmicutes,46.2389,56.9839
Firmicutes,4.35984,-64.9957
Firmicutes,-2.35842,-4.95243
Proteobacteria,-29.4974,-43.4127
Firmicutes,-55.6444,10.9797
Firmicutes,10.4324,-55.1388
Firmicutes,-6.56364,-13.8463
Firmicutes,-20.9539,-25.5585
Firmicutes,3.48681,66.5559
Firmicutes,4.73563,40.8749
Firmicutes,-64.8051,30.378
Firmicutes,-12.4011,-40.3203
Candidatus Melainabacteria,7.23512,-82.5937
Firmicutes,-36.0832,74.7212
Bacteroidetes,-34.4075,-27.6878
Proteobacteria,26.2467,42.6501
Bacteroidetes,4.53464,-34.6593
Bacteroidetes,-69.0608,-7.70399
Firmicutes,52.2794,12.2094
Firmicutes,-21.3246,-25.0893
Bacteroidetes,3.53348,-35.8498
Bacteroidetes,53.7322,50.1652
Firmicutes,-14.6329,-27.748
Firmicutes,-64.7049,30.3875
Firmicutes,8.72081,-27.1954
Firmicutes,-20.9862,-59.4291
Firmicutes,24.8486,60.7126
Proteobacteria,37.603,1.3857
Firmicutes,-51.1647,-15.3948
Firmicutes,-41.0894,-19.9142
Bacteroidetes,64.3523,-8.62051
Firmicutes,-25.8629,8.04049
Bacteroidetes,2.14829,0.81927
Firmicutes,22.8453,5.98727
Proteobacteria,-29.6672,-43.3882
Firmicutes,10.4361,-55.2306
Firmicutes,22.9142,15.8496
Bacteroidetes,2.59332,2.02299
Proteobacteria,-9.09597,-0.347893
Firmicutes,10.953,-67.4337
Firmicutes,-26.0191,29.6169
Actinobacteria,51.674,17.6848
Firmicutes,45.7546,-66.5222
Firmicutes,-57.6891,-33.12
Firmicutes,51.7649,-6.1853
Bacteroidetes,46.9173,-25.303
Firmicutes,33.0259,22.6434
Bacteroidetes,55.2089,42.5852
Bacteroidetes,48.8189,35.0429
